seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
812,16.240000,SIMULATED,COAST,-0.086,-0.015,-0.451,-0.191,0.211,-0.006,97748.6,302.07,22.72,,,,,,,,0,0,7891
813,16.260000,SIMULATED,COAST,0.138,0.006,-0.529,-0.037,0.024,0.074,97732.2,303.47,22.52,,,,,,,,0,0,6C8C
814,16.280000,SIMULATED,COAST,0.033,0.074,-0.445,0.128,-0.169,0.050,97736.7,303.09,22.30,,,,,,,,0,0,77B9
815,16.300000,SIMULATED,COAST,-0.047,-0.031,-0.445,0.028,-0.157,0.098,97723.5,304.22,22.10,,,,,,,,0,0,6F9A
816,16.320000,SIMULATED,COAST,-0.072,-0.052,-0.465,-0.026,0.004,0.055,97720.3,304.50,21.89,,,,,,,,0,0,C93D
817,16.340000,SIMULATED,COAST,-0.010,0.039,-0.429,-0.022,-0.007,0.004,97717.4,304.75,21.68,,,,,,,,0,0,878B
818,16.360000,SIMULATED,COAST,-0.046,0.054,-0.466,-0.189,-0.090,0.094,97708.0,305.55,21.48,,,,,,,,0,0,F447
819,16.380000,SIMULATED,COAST,0.076,0.030,-0.323,0.152,0.009,0.283,97704.4,305.86,21.28,,,,,,,,0,0,6675
820,16.400000,SIMULATED,COAST,0.002,0.030,-0.392,0.137,-0.139,0.007,97697.8,306.43,21.08,,,,,,,,0,0,9FE6
821,16.420000,SIMULATED,COAST,0.011,-0.006,-0.306,-0.142,-0.090,0.201,97692.8,306.85,20.88,,,,,,,,0,0,B8AC
822,16.440000,SIMULATED,COAST,0.056,-0.007,-0.291,0.145,0.044,0.187,97688.6,307.21,20.68,,,,,,,,0,0,7AAE
823,16.460000,SIMULATED,COAST,0.030,-0.088,-0.398,0.054,-0.038,0.028,97682.8,307.72,20.48,,,,,,,,0,0,2CD8
824,16.480000,SIMULATED,COAST,0.064,-0.016,-0.370,-0.008,0.080,0.008,97683.7,307.63,20.27,,,,,,,,0,0,2D0B
825,16.500000,SIMULATED,COAST,-0.046,0.002,-0.304,-0.041,-0.100,-0.096,97676.6,308.25,20.06,,,,,,,,0,0,0126
826,16.520000,SIMULATED,COAST,0.059,0.009,-0.381,-0.019,0.091,-0.022,97671.1,308.72,19.86,,,,,,,,0,0,C477
827,16.540000,SIMULATED,COAST,0.023,0.003,-0.453,-0.058,0.187,0.167,97664.5,309.28,19.66,,,,,,,,0,0,8899
828,16.560000,SIMULATED,COAST,-0.006,0.070,-0.343,0.062,0.025,0.012,97661.1,309.57,19.46,,,,,,,,0,0,A074
829,16.580000,SIMULATED,COAST,-0.110,-0.078,-0.304,-0.110,-0.058,-0.004,97657.8,309.85,19.26,,,,,,,,0,0,7867
830,16.600000,SIMULATED,COAST,0.007,-0.093,-0.327,0.002,0.032,-0.194,97655.8,310.03,19.05,,,,,,,,0,0,644E
831,16.620000,SIMULATED,COAST,0.049,-0.019,-0.332,0.045,-0.004,0.019,97652.0,310.36,18.84,,,,,,,,0,0,B2C2
832,16.640000,SIMULATED,COAST,-0.055,0.023,-0.310,-0.072,0.096,0.030,97649.3,310.59,18.63,,,,,,,,0,0,F3E9
833,16.660000,SIMULATED,COAST,-0.014,-0.067,-0.308,-0.088,0.004,0.075,97637.4,311.61,18.43,,,,,,,,0,0,AAC8
834,16.680000,SIMULATED,COAST,0.102,0.082,-0.361,-0.078,0.117,0.048,97642.2,311.20,18.21,,,,,,,,0,0,EF41
835,16.700000,SIMULATED,COAST,-0.026,0.006,-0.278,-0.167,-0.092,-0.077,97628.1,312.40,18.02,,,,,,,,0,0,F6BB
836,16.720000,SIMULATED,COAST,-0.002,-0.071,-0.288,-0.015,0.018,0.049,97623.5,312.80,17.82,,,,,,,,0,0,90DA
837,16.740000,SIMULATED,COAST,0.010,-0.033,-0.279,-0.071,-0.075,-0.274,97628.0,312.41,17.61,,,,,,,,0,0,1515
838,16.760000,SIMULATED,COAST,-0.017,0.051,-0.324,0.005,0.025,-0.050,97622.7,312.86,17.40,,,,,,,,0,0,73B9
839,16.780000,SIMULATED,COAST,0.021,-0.011,-0.308,0.011,-0.094,0.176,97616.4,313.41,17.20,,,,,,,,0,0,D852
840,16.800000,SIMULATED,COAST,-0.004,0.011,-0.197,-0.072,-0.120,0.023,97613.0,313.70,17.00,,,,,,,,0,0,C6D2
841,16.820000,SIMULATED,COAST,0.006,-0.067,-0.288,-0.066,-0.058,0.020,97604.3,314.45,16.80,,,,,,,,0,0,D5A9
842,16.840000,SIMULATED,COAST,-0.004,0.004,-0.262,-0.027,-0.009,0.180,97605.9,314.31,16.59,,,,,,,,0,0,F040
843,16.860000,SIMULATED,COAST,-0.026,0.017,-0.265,-0.028,0.103,-0.022,97603.9,314.48,16.38,,,,,,,,0,0,1A02
844,16.880000,SIMULATED,COAST,0.035,0.059,-0.320,0.122,-0.070,-0.100,97603.2,314.54,16.17,,,,,,,,0,0,41BD
845,16.900000,SIMULATED,COAST,-0.016,-0.017,-0.168,-0.091,0.042,-0.094,97590.4,315.64,15.97,,,,,,,,0,0,68A2
846,16.920000,SIMULATED,COAST,-0.017,-0.020,-0.177,0.011,-0.044,0.011,97585.9,316.02,15.78,,,,,,,,0,0,65BC
847,16.940000,SIMULATED,COAST,-0.008,0.258,-0.332,0.037,-0.040,0.115,97579.8,316.55,15.59,,,,,,,,0,0,2122
848,16.960000,SIMULATED,COAST,-0.015,-0.069,-0.188,0.115,-0.012,0.072,97581.2,316.43,15.39,,,,,,,,0,0,77B5
849,16.980000,SIMULATED,COAST,0.055,0.005,-0.182,-0.171,-0.099,0.032,97581.0,316.45,15.18,,,,,,,,0,0,DDCD
850,17.000000,SIMULATED,COAST,-0.062,0.115,-0.124,0.161,0.112,-0.075,97573.4,317.10,14.98,22.66,0.0000390,0.0001412,316.2,3,9,4.085,0,0,B30D
851,17.020000,SIMULATED,COAST,0.015,0.098,-0.225,0.140,0.055,0.164,97568.2,317.54,14.79,,,,,,,,0,0,0033
852,17.040000,SIMULATED,COAST,-0.004,0.030,-0.149,0.110,-0.016,0.106,97568.0,317.56,14.58,,,,,,,,0,0,BF7E
853,17.060000,SIMULATED,COAST,0.011,0.026,-0.221,-0.099,-0.098,0.260,97569.8,317.41,14.37,,,,,,,,0,0,9BAE
854,17.080000,SIMULATED,COAST,-0.014,-0.039,-0.227,-0.011,0.083,-0.056,97561.4,318.12,14.17,,,,,,,,0,0,A641
855,17.100000,SIMULATED,COAST,-0.012,-0.063,-0.137,0.017,0.064,-0.124,97559.0,318.33,13.97,,,,,,,,0,0,41D6
856,17.120000,SIMULATED,COAST,-0.079,0.009,-0.174,-0.058,0.034,0.064,97551.2,319.00,13.77,,,,,,,,0,0,2C78
857,17.140000,SIMULATED,COAST,0.002,-0.029,-0.178,-0.129,-0.011,0.065,97552.5,318.89,13.57,,,,,,,,0,0,5E26
858,17.160000,SIMULATED,COAST,0.003,0.024,-0.098,-0.140,0.256,-0.155,97549.6,319.14,13.37,,,,,,,,0,0,F3DC
859,17.180000,SIMULATED,COAST,-0.061,0.093,-0.188,0.004,0.101,0.027,97543.6,319.66,13.17,,,,,,,,0,0,4C68
860,17.200000,SIMULATED,COAST,0.033,0.012,-0.149,-0.024,-0.111,0.088,97540.6,319.91,12.98,,,,,,,,0,0,B239
861,17.220000,SIMULATED,COAST,0.056,-0.069,-0.217,0.011,0.094,-0.103,97537.6,320.17,12.78,,,,,,,,0,0,60EB
862,17.240000,SIMULATED,COAST,-0.014,0.004,-0.117,0.010,0.043,-0.145,97539.0,320.05,12.57,,,,,,,,0,0,FB96
863,17.260000,SIMULATED,COAST,-0.055,0.018,-0.130,-0.014,0.095,-0.037,97535.2,320.38,12.37,,,,,,,,0,0,D2F8
864,17.280000,SIMULATED,COAST,-0.054,-0.057,-0.120,0.006,0.177,0.027,97527.6,321.03,12.18,,,,,,,,0,0,C297
865,17.300000,SIMULATED,COAST,0.008,-0.009,-0.121,-0.023,0.030,-0.030,97529.0,320.91,11.97,,,,,,,,0,0,A0F4
866,17.320000,SIMULATED,COAST,-0.033,0.025,-0.229,0.124,-0.071,-0.053,97523.3,321.40,11.78,,,,,,,,0,0,2283
867,17.340000,SIMULATED,COAST,-0.006,0.028,-0.119,0.226,-0.001,-0.072,97523.8,321.36,11.58,,,,,,,,0,0,862C
868,17.360000,SIMULATED,COAST,-0.066,-0.019,-0.108,0.001,-0.056,0.035,97515.0,322.11,11.38,,,,,,,,0,0,65F8
869,17.380000,SIMULATED,COAST,0.037,0.007,-0.078,0.067,0.061,0.262,97521.0,321.59,11.18,,,,,,,,0,0,5A04
870,17.400000,SIMULATED,COAST,-0.066,0.052,-0.124,-0.182,-0.089,-0.082,97512.5,322.32,10.98,,,,,,,,0,0,D731
871,17.420000,SIMULATED,COAST,-0.114,0.062,-0.149,-0.158,-0.033,0.015,97511.9,322.38,10.78,,,,,,,,0,0,EBFD
872,17.440000,SIMULATED,COAST,-0.055,0.064,-0.077,0.031,0.040,0.077,97511.9,322.38,10.58,,,,,,,,0,0,2968
873,17.460000,SIMULATED,COAST,-0.046,-0.019,-0.096,-0.029,0.007,0.114,97507.8,322.73,10.38,,,,,,,,0,0,62FE
874,17.480000,SIMULATED,COAST,-0.007,-0.017,-0.131,0.016,0.090,0.005,97504.0,323.06,10.18,,,,,,,,0,0,6561
875,17.500000,SIMULATED,COAST,0.006,-0.068,-0.096,0.025,-0.016,-0.030,97507.3,322.77,9.97,,,,,,,,0,0,1504
876,17.520000,SIMULATED,COAST,0.008,0.022,-0.022,0.077,-0.120,-0.006,97502.5,323.18,9.77,,,,,,,,0,0,9CA1
877,17.540000,SIMULATED,COAST,-0.060,0.027,-0.162,-0.048,-0.040,-0.019,97500.1,323.39,9.57,,,,,,,,0,0,7F1C
878,17.560000,SIMULATED,COAST,-0.064,-0.039,-0.097,0.005,0.132,0.059,97494.9,323.84,9.37,,,,,,,,0,0,79E3
879,17.580000,SIMULATED,COAST,-0.006,0.007,-0.115,-0.006,0.110,0.131,97494.1,323.90,9.17,,,,,,,,0,0,5645
880,17.600000,SIMULATED,COAST,-0.045,-0.054,-0.060,0.047,-0.043,0.082,97491.8,324.10,8.97,,,,,,,,0,0,33A3
881,17.620000,SIMULATED,COAST,-0.008,0.081,0.027,-0.013,-0.034,-0.051,97500.2,323.38,8.75,,,,,,,,0,0,B964
882,17.640000,SIMULATED,COAST,-0.109,0.069,-0.015,-0.042,-0.102,-0.033,97484.4,324.74,8.56,,,,,,,,0,0,9C55
883,17.660000,SIMULATED,COAST,-0.063,-0.008,-0.056,-0.100,-0.042,0.058,97482.7,324.88,8.37,,,,,,,,0,0,2F98
884,17.680000,SIMULATED,COAST,0.052,0.065,-0.120,-0.028,-0.208,-0.065,97484.8,324.71,8.17,,,,,,,,0,0,24EF
885,17.700000,SIMULATED,COAST,-0.071,-0.071,-0.071,-0.029,-0.026,-0.022,97482.2,324.92,7.97,,,,,,,,0,0,8720
886,17.720000,SIMULATED,COAST,-0.088,0.029,-0.076,-0.049,0.126,-0.047,97479.9,325.13,7.77,,,,,,,,0,0,4682
887,17.740000,SIMULATED,COAST,0.006,-0.033,0.025,-0.124,0.018,-0.120,97477.0,325.37,7.58,,,,,,,,0,0,5502
888,17.760000,SIMULATED,COAST,-0.066,0.038,-0.028,-0.164,0.006,-0.096,97473.8,325.65,7.38,,,,,,,,0,0,1787
889,17.780000,SIMULATED,COAST,0.048,-0.055,-0.122,0.217,-0.033,0.103,97471.4,325.85,7.19,,,,,,,,0,0,A43E
890,17.800000,SIMULATED,COAST,0.025,0.020,-0.108,0.000,0.011,0.073,97475.3,325.52,6.99,,,,,,,,0,0,EFFE
891,17.820000,SIMULATED,COAST,0.035,-0.072,-0.077,0.122,0.114,-0.093,97474.6,325.58,6.79,,,,,,,,0,0,C1EB
892,17.840000,SIMULATED,COAST,-0.128,-0.011,-0.058,0.080,0.031,0.029,97478.2,325.27,6.57,,,,,,,,0,0,7106
893,17.860000,SIMULATED,COAST,0.043,-0.046,-0.048,-0.108,-0.127,0.084,97465.6,326.35,6.38,,,,,,,,0,0,4262
894,17.880000,SIMULATED,COAST,-0.026,-0.013,0.089,-0.074,-0.027,-0.044,97465.0,326.41,6.19,,,,,,,,0,0,0B42
895,17.900000,SIMULATED,COAST,0.057,-0.054,-0.013,-0.019,-0.077,-0.046,97465.4,326.37,5.99,,,,,,,,0,0,0172
896,17.920000,SIMULATED,COAST,0.013,-0.060,-0.029,0.047,0.113,-0.209,97460.6,326.79,5.80,,,,,,,,0,0,90AF
897,17.940000,SIMULATED,COAST,-0.030,0.023,-0.053,-0.042,-0.049,-0.044,97462.7,326.61,5.60,,,,,,,,0,0,180D
898,17.960000,SIMULATED,COAST,-0.062,-0.008,-0.069,0.078,0.108,-0.179,97463.0,326.57,5.40,,,,,,,,0,0,2A4B
899,17.980000,SIMULATED,COAST,-0.021,-0.047,0.002,0.001,-0.012,0.160,97461.2,326.73,5.20,,,,,,,,0,0,BC0E
900,18.000000,SIMULATED,COAST,-0.029,-0.042,0.079,0.141,0.003,-0.130,97459.5,326.88,5.01,22.68,0.0000775,0.0001221,324.6,3,9,4.086,0,0,74D9
901,18.020000,SIMULATED,COAST,-0.053,0.023,0.055,0.150,-0.068,0.068,97459.4,326.89,4.81,,,,,,,,0,0,F635
902,18.040000,SIMULATED,COAST,-0.008,0.021,0.077,-0.036,-0.021,0.016,97454.0,327.35,4.62,,,,,,,,0,0,CA7F
903,18.060000,SIMULATED,COAST,0.074,-0.123,0.006,0.049,0.032,-0.121,97453.0,327.43,4.43,,,,,,,,0,0,54CB
904,18.080000,SIMULATED,COAST,-0.024,0.007,-0.019,0.017,-0.006,-0.008,97452.9,327.45,4.23,,,,,,,,0,0,BA4E
905,18.100000,SIMULATED,COAST,-0.027,-0.004,-0.054,0.077,-0.005,0.095,97452.1,327.52,4.04,,,,,,,,0,0,5198
906,18.120000,SIMULATED,COAST,-0.022,0.128,0.003,0.128,-0.113,0.050,97454.5,327.31,3.84,,,,,,,,0,0,8E0A
907,18.140000,SIMULATED,COAST,-0.074,0.012,0.076,-0.119,0.018,-0.172,97446.3,328.01,3.65,,,,,,,,0,0,EA60
908,18.160000,SIMULATED,COAST,0.022,0.014,-0.066,0.036,-0.059,0.021,97446.7,327.98,3.46,,,,,,,,0,0,4D2B
909,18.180000,SIMULATED,COAST,0.006,0.044,0.067,-0.079,0.010,0.055,97448.2,327.85,3.27,,,,,,,,0,0,C99E
910,18.200000,SIMULATED,COAST,0.052,-0.012,-0.031,0.148,-0.036,-0.089,97451.1,327.60,3.07,,,,,,,,0,0,AD93
911,18.220000,SIMULATED,COAST,0.034,0.093,-0.013,0.031,0.001,0.054,97448.1,327.86,2.88,,,,,,,,0,0,661D
912,18.240000,SIMULATED,COAST,-0.045,-0.049,-0.023,-0.033,0.083,0.071,97441.6,328.41,2.69,,,,,,,,0,0,B2F2
913,18.260000,SIMULATED,COAST,-0.007,-0.018,-0.015,-0.026,-0.155,-0.062,97448.9,327.79,2.49,,,,,,,,0,0,3452
914,18.280000,SIMULATED,COAST,-0.063,0.032,-0.011,0.078,-0.057,-0.047,97449.2,327.76,2.29,,,,,,,,0,0,D8B3
915,18.300000,SIMULATED,COAST,0.051,-0.049,0.092,0.060,-0.044,-0.102,97442.3,328.35,2.10,,,,,,,,0,0,22FC
916,18.320000,SIMULATED,COAST,-0.047,0.078,0.014,-0.135,0.042,0.093,97449.0,327.78,1.90,,,,,,,,0,0,6A3E
917,18.340000,SIMULATED,COAST,0.022,-0.003,0.035,-0.193,0.099,0.027,97443.0,328.29,1.71,,,,,,,,0,0,C91F
918,18.360000,SIMULATED,COAST,-0.063,0.023,-0.048,-0.013,0.038,0.021,97443.0,328.29,1.51,,,,,,,,0,0,A86A
919,18.380000,SIMULATED,COAST,0.022,0.053,-0.017,-0.039,0.060,0.077,97445.5,328.08,1.32,,,,,,,,0,0,8032
920,18.400000,SIMULATED,COAST,0.007,0.044,-0.016,0.087,0.149,-0.111,97443.3,328.27,1.12,,,,,,,,0,0,6B12
921,18.420000,SIMULATED,COAST,-0.006,0.017,0.005,0.031,0.005,-0.133,97442.0,328.38,0.93,,,,,,,,0,0,9B71
922,18.440000,SIMULATED,COAST,-0.011,0.021,0.093,0.039,0.015,0.102,97442.0,328.38,0.74,,,,,,,,0,0,82E1
923,18.460000,SIMULATED,COAST,0.032,0.091,0.006,0.121,0.057,-0.012,97449.6,327.73,0.53,,,,,,,,0,0,3A66
924,18.480000,SIMULATED,COAST,0.047,-0.048,0.048,0.036,-0.052,-0.107,97446.5,327.99,0.33,,,,,,,,0,0,B319
925,18.500000,SIMULATED,COAST,0.027,-0.011,-0.005,-0.312,0.129,-0.088,97438.3,328.70,0.14,,,,,,,,0,0,9991
926,18.520000,SIMULATED,COAST,9.142,-0.047,3.681,0.025,0.030,13.712,97442.2,328.36,-0.02,,,,,,,,0,0,6292
927,18.540000,SIMULATED,COAST,9.056,-0.026,3.732,0.027,0.021,12.376,97447.4,327.92,-0.15,,,,,,,,0,0,F180
928,18.560000,SIMULATED,COAST,8.999,-0.091,3.935,0.159,-0.104,11.373,97446.1,328.03,-0.27,,,,,,,,0,0,D22D
929,18.580000,SIMULATED,COAST,8.942,0.068,3.962,0.010,-0.006,10.369,97443.5,328.25,-0.39,,,,,,,,0,0,06EC
930,18.600000,SIMULATED,COAST,8.880,0.055,4.119,0.020,0.235,9.119,97441.8,328.40,-0.50,,,,,,,,0,0,D7E7
931,18.620000,SIMULATED,COAST,8.903,-0.010,4.090,0.026,-0.161,7.925,97438.6,328.67,-0.60,,,,,,,,0,0,EDAF
932,18.640000,SIMULATED,COAST,8.822,-0.018,4.294,0.077,-0.029,6.801,97445.7,328.06,-0.72,,,,,,,,0,0,A1F8
933,18.660000,SIMULATED,COAST,8.759,-0.045,4.383,-0.039,-0.027,5.421,97439.7,328.58,-0.82,,,,,,,,0,0,931B
934,18.680000,SIMULATED,COAST,8.711,0.021,4.524,-0.039,0.016,4.319,97445.3,328.10,-0.92,,,,,,,,0,0,B751
935,18.700000,SIMULATED,COAST,8.663,0.033,4.699,-0.110,-0.021,3.222,97443.2,328.28,-1.03,,,,,,,,0,0,284A
936,18.720000,SIMULATED,COAST,8.607,-0.104,4.787,0.037,0.064,1.751,97448.1,327.86,-1.13,,,,,,,,0,0,73E7
937,18.740000,SIMULATED,COAST,8.367,0.047,4.849,-0.066,0.041,0.558,97448.5,327.82,-1.24,,,,,,,,0,0,5154
938,18.760000,SIMULATED,COAST,8.483,0.063,5.033,-0.025,-0.083,-0.734,97448.2,327.85,-1.34,,,,,,,,0,0,7A39
939,18.780000,SIMULATED,COAST,8.373,-0.002,5.028,-0.012,0.065,-1.805,97448.5,327.82,-1.44,,,,,,,,0,0,E771
940,18.800000,SIMULATED,COAST,8.410,0.091,5.197,-0.090,0.031,-3.045,97451.0,327.61,-1.54,,,,,,,,0,0,D685
941,18.820000,SIMULATED,COAST,8.271,0.078,5.279,0.045,0.252,-4.325,97447.8,327.88,-1.64,,,,,,,,1,0,BBF2
942,18.840000,SIMULATED,COAST,8.190,0.004,5.363,0.060,-0.014,-5.490,97444.4,328.17,-1.72,,,,,,,,1,0,3BD8
943,18.860000,SIMULATED,COAST,8.034,-0.060,5.430,0.096,0.092,-6.873,97450.5,327.65,-1.81,,,,,,,,1,0,4CFE
944,18.880000,SIMULATED,COAST,8.083,0.025,5.581,0.009,-0.122,-7.954,97449.0,327.78,-1.90,,,,,,,,1,0,C313
945,18.900000,SIMULATED,COAST,7.989,-0.060,5.668,0.039,0.012,-9.306,97449.3,327.76,-1.98,,,,,,,,1,0,ED34
946,18.920000,SIMULATED,COAST,7.946,-0.031,5.777,-0.083,-0.082,-10.301,97448.2,327.85,-2.06,,,,,,,,1,0,3C37
947,18.940000,SIMULATED,COAST,7.814,-0.064,5.929,-0.015,-0.095,-11.397,97455.2,327.25,-2.15,,,,,,,,1,0,529B
948,18.960000,SIMULATED,DESCENT,7.809,0.018,5.991,-0.022,-0.008,-12.546,97453.4,327.40,-2.20,,,,,,,,1,0,15E8
949,18.980000,SIMULATED,DESCENT,7.693,-0.012,6.013,-0.068,-0.018,-13.631,97453.2,327.42,-2.20,,,,,,,,1,0,95FA
950,19.000000,SIMULATED,DESCENT,7.662,0.021,6.087,-0.047,0.127,-14.910,97453.1,327.43,-2.21,22.61,0.0000537,0.0001699,327.6,3,9,4.087,1,0,A249
951,19.020000,SIMULATED,DESCENT,7.599,0.018,6.249,0.034,0.009,-15.837,97451.3,327.59,-2.21,,,,,,,,1,0,94C7
952,19.040000,SIMULATED,DESCENT,7.513,0.075,6.260,-0.031,-0.102,-16.659,97455.9,327.19,-2.21,,,,,,,,1,0,EC74
953,19.060000,SIMULATED,DESCENT,7.415,0.025,6.317,0.004,0.006,-17.556,97457.2,327.08,-2.22,,,,,,,,1,0,AE1A
954,19.080000,SIMULATED,DESCENT,7.447,-0.128,6.497,-0.122,-0.029,-18.443,97459.0,326.92,-2.23,,,,,,,,1,0,10FB
955,19.100000,SIMULATED,DESCENT,7.334,-0.028,6.551,-0.099,-0.104,-19.198,97461.5,326.71,-2.25,,,,,,,,1,0,FBD9
956,19.120000,SIMULATED,DESCENT,7.282,-0.002,6.459,0.020,-0.029,-19.905,97464.2,326.47,-2.27,,,,,,,,1,0,AE0B
957,19.140000,SIMULATED,DESCENT,7.322,0.089,6.638,-0.091,0.013,-20.685,97458.5,326.96,-2.28,,,,,,,,1,0,6011
958,19.160000,SIMULATED,DESCENT,7.171,-0.072,6.533,0.051,0.125,-21.354,97466.5,326.28,-2.30,,,,,,,,1,0,B071
959,19.180000,SIMULATED,DESCENT,7.128,0.074,6.723,-0.022,0.083,-21.968,97467.6,326.18,-2.33,,,,,,,,1,0,49FE
960,19.200000,SIMULATED,DESCENT,7.104,0.078,6.767,-0.093,0.038,-22.611,97469.4,326.02,-2.36,,,,,,,,1,0,882E
961,19.220000,SIMULATED,DESCENT,7.047,0.014,6.848,0.019,-0.034,-23.078,97462.2,326.65,-2.37,,,,,,,,1,0,420A
962,19.240000,SIMULATED,DESCENT,7.030,-0.005,6.977,0.112,-0.066,-23.568,97467.8,326.16,-2.39,,,,,,,,1,0,CBED
963,19.260000,SIMULATED,DESCENT,7.011,-0.024,6.918,-0.121,0.038,-23.974,97470.0,325.97,-2.42,,,,,,,,1,0,938E
964,19.280000,SIMULATED,DESCENT,6.953,-0.022,6.824,0.091,0.132,-24.322,97470.1,325.97,-2.45,,,,,,,,1,0,1934
965,19.300000,SIMULATED,DESCENT,6.949,0.061,6.983,-0.034,0.081,-24.738,97472.6,325.75,-2.48,,,,,,,,1,0,8020
966,19.320000,SIMULATED,DESCENT,6.960,0.006,6.884,-0.034,-0.018,-24.650,97474.4,325.59,-2.52,,,,,,,,1,0,952B
967,19.340000,SIMULATED,DESCENT,6.900,-0.046,6.936,0.074,-0.129,-24.850,97472.8,325.73,-2.55,,,,,,,,1,0,B32B
968,19.360000,SIMULATED,DESCENT,6.994,0.034,6.995,0.074,0.024,-25.071,97473.7,325.65,-2.58,,,,,,,,1,0,F688
969,19.380000,SIMULATED,DESCENT,6.984,-0.013,6.944,-0.177,0.024,-25.152,97471.7,325.83,-2.60,,,,,,,,1,0,2347
970,19.400000,SIMULATED,DESCENT,6.866,0.061,6.896,0.066,0.098,-24.943,97473.5,325.67,-2.63,,,,,,,,1,0,24E4
971,19.420000,SIMULATED,DESCENT,6.841,0.040,6.903,0.148,-0.221,-24.801,97474.6,325.58,-2.66,,,,,,,,1,0,C449
972,19.440000,SIMULATED,DESCENT,6.915,0.087,6.955,0.031,0.206,-24.667,97472.2,325.78,-2.68,,,,,,,,1,0,91D4
973,19.460000,SIMULATED,DESCENT,7.042,0.059,6.894,-0.044,-0.047,-24.549,97481.0,325.03,-2.73,,,,,,,,1,0,A4F8
974,19.480000,SIMULATED,DESCENT,7.020,-0.004,6.846,-0.072,0.133,-24.245,97479.0,325.20,-2.77,,,,,,,,1,0,94E8
975,19.500000,SIMULATED,DESCENT,7.059,0.013,6.898,0.063,0.021,-23.678,97483.1,324.85,-2.82,,,,,,,,1,0,5ED1
976,19.520000,SIMULATED,DESCENT,7.121,0.095,6.875,-0.047,0.025,-23.340,97480.9,325.04,-2.87,,,,,,,,1,0,74F0
977,19.540000,SIMULATED,DESCENT,7.134,0.008,6.796,-0.017,-0.053,-22.858,97482.6,324.89,-2.91,,,,,,,,1,0,D95E
978,19.560000,SIMULATED,DESCENT,7.104,0.090,6.665,0.070,-0.093,-22.436,97485.0,324.69,-2.97,,,,,,,,1,0,6C2C
979,19.580000,SIMULATED,DESCENT,7.166,0.025,6.624,0.058,-0.033,-21.661,97484.3,324.75,-3.01,,,,,,,,1,0,D946
980,19.600000,SIMULATED,DESCENT,7.225,-0.065,6.646,0.095,0.240,-21.296,97489.4,324.31,-3.08,,,,,,,,1,0,EB2C
981,19.620000,SIMULATED,DESCENT,7.302,0.037,6.534,0.076,0.050,-20.415,97484.4,324.74,-3.12,,,,,,,,1,0,D4A7
982,19.640000,SIMULATED,DESCENT,7.238,-0.002,6.507,0.078,0.133,-19.619,97488.0,324.43,-3.17,,,,,,,,1,0,E2D0
983,19.660000,SIMULATED,DESCENT,7.322,-0.035,6.518,0.156,-0.073,-18.899,97491.8,324.11,-3.24,,,,,,,,1,0,4B21
984,19.680000,SIMULATED,DESCENT,7.379,0.000,6.443,0.018,-0.096,-18.048,97490.0,324.26,-3.29,,,,,,,,1,0,E8D4
985,19.700000,SIMULATED,DESCENT,7.463,0.117,6.385,-0.073,0.056,-17.194,97494.5,323.87,-3.36,,,,,,,,1,0,9DEA
986,19.720000,SIMULATED,DESCENT,7.595,-0.070,6.288,0.070,-0.013,-16.278,97493.0,324.00,-3.42,,,,,,,,1,0,ACF2
987,19.740000,SIMULATED,DESCENT,7.629,0.044,6.211,-0.153,-0.034,-15.056,97498.4,323.53,-3.50,,,,,,,,1,0,7424
988,19.760000,SIMULATED,DESCENT,7.647,-0.027,6.194,0.146,0.119,-14.189,97495.5,323.79,-3.56,,,,,,,,1,0,D738
989,19.780000,SIMULATED,DESCENT,7.725,-0.129,6.023,-0.044,0.105,-13.013,97501.5,323.27,-3.64,,,,,,,,1,0,74B3
990,19.800000,SIMULATED,DESCENT,7.712,0.026,5.910,0.126,0.022,-11.957,97498.1,323.56,-3.70,,,,,,,,1,0,CEB1
991,19.820000,SIMULATED,DESCENT,7.846,0.043,5.913,0.002,0.095,-10.891,97499.4,323.45,-3.76,,,,,,,,1,0,281A
992,19.840000,SIMULATED,DESCENT,7.967,0.040,5.689,-0.051,0.073,-9.791,97498.6,323.52,-3.80,,,,,,,,1,0,559F
993,19.860000,SIMULATED,DESCENT,7.999,0.055,5.577,-0.128,0.083,-8.721,97502.3,323.20,-3.86,,,,,,,,1,0,2380
994,19.880000,SIMULATED,DESCENT,8.093,0.085,5.665,-0.011,0.000,-7.344,97505.6,322.92,-3.94,,,,,,,,1,0,C14A
995,19.900000,SIMULATED,DESCENT,8.128,0.022,5.326,0.104,-0.045,-6.150,97508.4,322.68,-4.02,,,,,,,,1,0,E98A
996,19.920000,SIMULATED,DESCENT,8.292,-0.088,5.324,-0.099,0.123,-4.815,97503.7,323.08,-4.06,,,,,,,,1,0,4D5D
997,19.940000,SIMULATED,DESCENT,8.308,-0.045,5.170,-0.059,0.159,-3.879,97508.4,322.67,-4.13,,,,,,,,1,0,4536
998,19.960000,SIMULATED,DESCENT,8.324,0.037,5.231,0.010,-0.152,-2.609,97504.3,323.03,-4.16,,,,,,,,1,0,3E9C
