seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
728,14.560000,SYNTHETIC,DESCENT,7.085,-0.038,6.747,0.069,0.009,-22.485,99970.4,113.41,-4.98,,,,,,,,1,0,ABF1
729,14.580000,SYNTHETIC,DESCENT,7.132,0.020,6.713,-0.047,-0.173,-21.650,99976.2,112.92,-5.02,,,,,,,,1,0,FEEE
730,14.600000,SYNTHETIC,DESCENT,7.155,-0.023,6.595,0.115,-0.008,-21.092,99970.4,113.41,-4.99,,,,,,,,1,0,87BB
731,14.620000,SYNTHETIC,DESCENT,7.270,0.033,6.530,-0.047,-0.022,-20.433,99975.6,112.97,-5.00,,,,,,,,1,0,8329
732,14.640000,SYNTHETIC,DESCENT,7.353,0.025,6.529,-0.062,0.094,-19.602,99973.7,113.13,-4.99,,,,,,,,1,0,E0D4
733,14.660000,SYNTHETIC,DESCENT,7.383,0.017,6.394,-0.035,-0.121,-18.925,99978.8,112.70,-5.01,,,,,,,,1,0,EBA4
734,14.680000,SYNTHETIC,DESCENT,7.470,0.040,6.369,-0.025,-0.091,-18.013,99979.2,112.67,-5.02,,,,,,,,1,0,8E8E
735,14.700000,SYNTHETIC,DESCENT,7.533,-0.028,6.250,0.073,0.086,-16.974,99977.1,112.84,-5.00,,,,,,,,1,0,3DDC
736,14.720000,SYNTHETIC,DESCENT,7.537,0.011,6.310,0.044,0.163,-16.040,99979.0,112.68,-4.98,,,,,,,,1,0,4708
737,14.740000,SYNTHETIC,DESCENT,7.546,-0.014,6.205,-0.120,-0.043,-15.193,99981.3,112.49,-4.98,,,,,,,,1,0,1B20
738,14.760000,SYNTHETIC,DESCENT,7.742,-0.012,6.150,0.285,-0.023,-14.339,99986.5,112.05,-5.02,,,,,,,,1,0,90E5
739,14.780000,SYNTHETIC,DESCENT,7.741,-0.086,6.141,0.026,0.026,-13.167,99986.9,112.02,-5.05,,,,,,,,1,0,FD29
740,14.800000,SYNTHETIC,DESCENT,7.854,0.116,5.933,0.044,0.096,-12.148,99986.7,112.04,-5.06,,,,,,,,1,0,9D0D
741,14.820000,SYNTHETIC,DESCENT,7.834,0.093,5.853,0.045,0.074,-11.055,99978.0,112.77,-4.98,,,,,,,,1,0,AE2C
742,14.840000,SYNTHETIC,DESCENT,7.964,0.021,5.651,-0.003,0.043,-9.709,99984.2,112.25,-4.95,,,,,,,,1,0,E4B3
743,14.860000,SYNTHETIC,DESCENT,8.065,-0.132,5.663,0.062,-0.014,-8.717,99983.8,112.28,-4.90,,,,,,,,1,0,1742
744,14.880000,SYNTHETIC,DESCENT,8.077,-0.155,5.602,0.071,0.028,-7.521,99988.9,111.85,-4.90,,,,,,,,1,0,55B0
745,14.900000,SYNTHETIC,DESCENT,8.148,0.030,5.438,0.104,-0.084,-6.176,99993.5,111.46,-4.93,,,,,,,,1,0,EC70
746,14.920000,SYNTHETIC,DESCENT,8.217,0.025,5.313,0.183,-0.137,-4.989,99995.0,111.34,-4.96,,,,,,,,1,0,83B4
747,14.940000,SYNTHETIC,DESCENT,8.327,-0.058,5.279,-0.004,-0.025,-3.687,99994.0,111.42,-4.97,,,,,,,,1,0,BA96
748,14.960000,SYNTHETIC,DESCENT,8.354,0.120,5.147,-0.034,0.206,-2.501,99990.0,111.76,-4.93,,,,,,,,1,0,55F5
749,14.980000,SYNTHETIC,DESCENT,8.385,0.013,4.967,0.052,-0.085,-1.214,99992.0,111.59,-4.90,,,,,,,,1,0,0F55
750,15.000000,SYNTHETIC,DESCENT,8.528,-0.014,4.878,0.007,-0.140,0.142,99996.7,111.19,-4.90,22.88,0.0001147,0.0001842,114.9,3,9,4.086,1,0,8666
751,15.020000,SYNTHETIC,DESCENT,8.564,-0.004,4.776,0.020,-0.079,1.129,99996.3,111.23,-4.89,,,,,,,,1,0,329E
752,15.040000,SYNTHETIC,DESCENT,8.614,0.010,4.685,0.068,-0.102,2.559,100004.3,110.55,-4.95,,,,,,,,1,0,9905
753,15.060000,SYNTHETIC,DESCENT,8.648,-0.058,4.648,0.079,-0.126,4.005,99999.1,110.99,-4.94,,,,,,,,1,0,C5CD
754,15.080000,SYNTHETIC,DESCENT,8.797,-0.088,4.422,-0.034,0.137,5.060,100000.9,110.84,-4.94,,,,,,,,1,0,1D59
755,15.100000,SYNTHETIC,DESCENT,8.864,-0.027,4.350,-0.095,0.088,6.344,100003.6,110.61,-4.95,,,,,,,,1,0,0CDC
756,15.120000,SYNTHETIC,DESCENT,8.806,0.063,4.112,0.154,0.003,7.465,100004.0,110.58,-4.96,,,,,,,,1,0,4984
757,15.140000,SYNTHETIC,DESCENT,8.843,0.005,4.089,0.191,-0.105,8.665,100006.0,110.41,-4.97,,,,,,,,1,0,811E
758,15.160000,SYNTHETIC,DESCENT,9.026,0.019,4.076,-0.076,-0.098,9.932,100007.5,110.29,-4.98,,,,,,,,1,0,2344
759,15.180000,SYNTHETIC,DESCENT,9.059,-0.065,3.915,-0.057,-0.012,10.843,100008.4,110.21,-4.99,,,,,,,,1,0,5175
760,15.200000,SYNTHETIC,DESCENT,9.036,0.007,3.794,-0.045,0.004,12.037,100010.1,110.07,-5.01,,,,,,,,1,0,5B1B
761,15.220000,SYNTHETIC,DESCENT,9.014,0.054,3.686,0.073,0.128,13.147,100003.3,110.64,-4.94,,,,,,,,1,0,0E3B
762,15.240000,SYNTHETIC,DESCENT,9.132,0.095,3.541,0.025,-0.101,14.297,100009.3,110.13,-4.93,,,,,,,,1,0,55CA
763,15.260000,SYNTHETIC,DESCENT,9.151,-0.054,3.564,-0.132,-0.059,15.141,100011.9,109.92,-4.93,,,,,,,,1,0,D64F
764,15.280000,SYNTHETIC,DESCENT,9.302,-0.051,3.380,0.218,0.033,16.340,100011.0,109.99,-4.91,,,,,,,,1,0,FEE3
765,15.300000,SYNTHETIC,DESCENT,9.238,0.015,3.327,-0.049,-0.056,17.045,100009.4,110.13,-4.87,,,,,,,,1,0,E228
766,15.320000,SYNTHETIC,DESCENT,9.244,-0.001,3.127,-0.107,0.092,17.971,100012.8,109.84,-4.85,,,,,,,,1,0,FFDC
767,15.340000,SYNTHETIC,DESCENT,9.293,-0.036,3.132,-0.002,-0.076,18.881,100023.1,108.97,-4.92,,,,,,,,1,0,AD44
768,15.360000,SYNTHETIC,DESCENT,9.313,-0.102,3.062,-0.079,0.079,19.622,100024.0,108.90,-4.99,,,,,,,,1,0,F7B7
769,15.380000,SYNTHETIC,DESCENT,9.320,-0.049,2.973,-0.182,0.003,20.361,100026.0,108.73,-5.05,,,,,,,,1,0,3B79
770,15.400000,SYNTHETIC,DESCENT,9.361,-0.037,2.833,0.100,-0.103,21.200,100020.0,109.23,-5.05,,,,,,,,1,0,95CA
771,15.420000,SYNTHETIC,DESCENT,9.523,-0.039,2.807,0.140,0.083,21.832,100019.2,109.30,-5.02,,,,,,,,1,0,4B9E
772,15.440000,SYNTHETIC,DESCENT,9.359,0.032,2.817,-0.056,-0.112,22.197,100027.2,108.63,-5.06,,,,,,,,1,0,EBAE
773,15.460000,SYNTHETIC,DESCENT,9.349,0.002,2.832,-0.050,-0.077,22.867,100025.2,108.80,-5.07,,,,,,,,1,0,D2D5
774,15.480000,SYNTHETIC,DESCENT,9.447,0.029,2.677,0.191,0.027,23.437,100029.3,108.45,-5.11,,,,,,,,1,0,D079
775,15.500000,SYNTHETIC,DESCENT,9.405,-0.034,2.654,-0.016,0.027,23.644,100031.4,108.27,-5.15,,,,,,,,1,0,4B28
776,15.520000,SYNTHETIC,DESCENT,9.394,0.033,2.515,0.055,-0.135,24.099,100028.2,108.54,-5.14,,,,,,,,1,0,6179
777,15.540000,SYNTHETIC,DESCENT,9.429,0.023,2.638,-0.084,0.070,24.537,100029.2,108.46,-5.14,,,,,,,,1,0,8838
778,15.560000,SYNTHETIC,DESCENT,9.446,0.021,2.640,0.132,-0.106,24.580,100023.9,108.91,-5.07,,,,,,,,1,0,915A
779,15.580000,SYNTHETIC,DESCENT,9.444,-0.020,2.568,0.052,-0.021,24.735,100031.5,108.27,-5.07,,,,,,,,1,0,4274
780,15.600000,SYNTHETIC,DESCENT,9.462,0.034,2.555,0.142,-0.027,24.969,100034.1,108.05,-5.08,,,,,,,,1,0,8FDD
781,15.620000,SYNTHETIC,DESCENT,9.363,0.002,2.525,-0.040,0.099,25.093,100037.3,107.78,-5.11,,,,,,,,1,0,6F80
782,15.640000,SYNTHETIC,DESCENT,9.405,0.000,2.614,0.003,0.134,25.150,100037.3,107.78,-5.12,,,,,,,,1,0,AABD
783,15.660000,SYNTHETIC,DESCENT,9.425,0.050,2.526,0.076,0.074,24.908,100033.5,108.10,-5.09,,,,,,,,1,0,0F21
784,15.680000,SYNTHETIC,DESCENT,9.449,0.054,2.462,0.028,0.067,24.827,100038.8,107.65,-5.10,,,,,,,,1,0,408A
785,15.700000,SYNTHETIC,DESCENT,9.479,-0.043,2.708,0.142,0.175,24.497,100035.3,107.95,-5.06,,,,,,,,1,0,B862
786,15.720000,SYNTHETIC,DESCENT,9.369,-0.033,2.609,0.037,0.018,24.221,100037.5,107.76,-5.03,,,,,,,,1,0,25DA
787,15.740000,SYNTHETIC,DESCENT,9.411,0.072,2.593,-0.038,-0.062,23.931,100039.7,107.58,-5.02,,,,,,,,1,0,BC88
788,15.760000,SYNTHETIC,DESCENT,9.440,-0.007,2.757,-0.112,0.049,23.567,100042.4,107.35,-5.02,,,,,,,,1,0,4BF8
789,15.780000,SYNTHETIC,DESCENT,9.384,-0.042,2.783,-0.020,-0.006,23.187,100044.2,107.20,-5.03,,,,,,,,1,0,21D5
790,15.800000,SYNTHETIC,DESCENT,9.396,-0.016,2.754,0.164,0.000,22.489,100046.7,106.99,-5.05,,,,,,,,1,0,0157
791,15.820000,SYNTHETIC,DESCENT,9.403,-0.009,2.955,-0.066,-0.078,22.145,100048.8,106.81,-5.08,,,,,,,,1,0,C3E8
792,15.840000,SYNTHETIC,DESCENT,9.354,-0.004,2.899,-0.176,0.172,21.331,100046.0,107.05,-5.06,,,,,,,,1,0,0161
793,15.860000,SYNTHETIC,DESCENT,9.335,0.000,2.927,0.079,-0.013,20.923,100045.8,107.06,-5.03,,,,,,,,1,0,F9A6
794,15.880000,SYNTHETIC,DESCENT,9.265,-0.082,3.029,0.001,0.137,19.975,100045.3,107.11,-4.99,,,,,,,,1,0,9FDE
795,15.900000,SYNTHETIC,DESCENT,9.338,0.065,3.065,0.043,-0.041,18.977,100047.5,106.92,-4.96,,,,,,,,1,0,CF97
796,15.920000,SYNTHETIC,DESCENT,9.316,0.054,3.162,-0.014,0.011,18.497,100053.2,106.44,-4.98,,,,,,,,1,0,E6C6
797,15.940000,SYNTHETIC,DESCENT,9.292,0.024,3.229,0.033,0.170,17.742,100051.1,106.62,-4.97,,,,,,,,1,0,42CB
798,15.960000,SYNTHETIC,DESCENT,9.217,0.066,3.255,0.043,0.106,16.671,100056.9,106.13,-5.00,,,,,,,,1,0,C5AC
799,15.980000,SYNTHETIC,DESCENT,9.205,-0.031,3.442,-0.011,-0.108,15.635,100059.0,105.95,-5.03,,,,,,,,1,0,36ED
800,16.000000,SYNTHETIC,DESCENT,9.089,-0.072,3.544,-0.135,0.086,14.833,100059.4,105.92,-5.06,22.86,0.0000885,0.0002042,103.2,3,9,4.087,1,0,B67F
801,16.020000,SYNTHETIC,DESCENT,9.143,-0.002,3.630,0.003,0.090,13.589,100058.3,106.01,-5.06,,,,,,,,1,0,601E
802,16.040000,SYNTHETIC,DESCENT,9.075,0.122,3.710,-0.041,-0.217,12.513,100055.4,106.26,-5.02,,,,,,,,1,0,A666
803,16.060000,SYNTHETIC,DESCENT,8.938,0.021,3.945,0.025,0.119,11.344,100062.2,105.68,-5.04,,,,,,,,1,0,C0FE
804,16.080000,SYNTHETIC,DESCENT,8.958,0.048,3.975,0.060,-0.101,10.404,100061.2,105.77,-5.04,,,,,,,,1,0,90D8
805,16.100000,SYNTHETIC,DESCENT,8.952,-0.040,4.029,-0.133,0.030,9.140,100061.0,105.79,-5.02,,,,,,,,1,0,31DE
806,16.120000,SYNTHETIC,DESCENT,8.941,-0.074,4.149,0.138,-0.024,8.134,100064.4,105.50,-5.03,,,,,,,,1,0,4490
807,16.140000,SYNTHETIC,DESCENT,8.806,-0.026,4.334,0.051,0.167,6.899,100064.8,105.47,-5.03,,,,,,,,1,0,14FB
808,16.160000,SYNTHETIC,DESCENT,8.715,0.007,4.409,0.331,-0.007,5.624,100067.1,105.27,-5.04,,,,,,,,1,0,439B
809,16.180000,SYNTHETIC,DESCENT,8.641,-0.077,4.475,0.166,0.143,4.474,100069.6,105.06,-5.06,,,,,,,,1,0,5752
810,16.200000,SYNTHETIC,DESCENT,8.634,0.003,4.743,-0.086,0.027,3.260,100069.9,105.04,-5.07,,,,,,,,1,0,ACDB
811,16.220000,SYNTHETIC,DESCENT,8.599,0.034,4.770,-0.041,0.094,1.780,100067.7,105.22,-5.04,,,,,,,,1,0,7EE5
812,16.240000,SYNTHETIC,DESCENT,8.555,0.010,4.768,-0.207,0.083,0.539,100070.3,105.00,-5.04,,,,,,,,1,0,4F74
813,16.260000,SYNTHETIC,DESCENT,8.452,-0.095,4.932,-0.195,0.142,-0.673,100071.6,104.89,-5.03,,,,,,,,1,0,6156
814,16.280000,SYNTHETIC,DESCENT,8.395,-0.039,4.998,-0.102,-0.008,-2.048,100073.8,104.71,-5.03,,,,,,,,1,0,A428
815,16.300000,SYNTHETIC,DESCENT,8.366,-0.035,5.175,-0.153,-0.072,-2.959,100074.2,104.68,-5.03,,,,,,,,1,0,0DDC
816,16.320000,SYNTHETIC,DESCENT,8.256,-0.042,5.241,0.009,0.045,-4.255,100078.1,104.35,-5.05,,,,,,,,1,0,A45F
817,16.340000,SYNTHETIC,DESCENT,8.256,-0.028,5.502,0.142,-0.094,-5.645,100075.1,104.60,-5.03,,,,,,,,1,0,625A
818,16.360000,SYNTHETIC,DESCENT,8.176,0.076,5.548,-0.071,-0.027,-6.812,100073.0,104.78,-4.98,,,,,,,,1,0,AD02
819,16.380000,SYNTHETIC,DESCENT,8.029,-0.062,5.578,0.016,0.052,-8.024,100075.9,104.53,-4.95,,,,,,,,1,0,FAFA
820,16.400000,SYNTHETIC,DESCENT,7.996,-0.065,5.805,-0.054,-0.055,-9.226,100079.3,104.25,-4.94,,,,,,,,1,0,CBBB
821,16.420000,SYNTHETIC,DESCENT,7.942,0.046,5.781,0.025,0.045,-10.330,100079.3,104.25,-4.92,,,,,,,,1,0,9DF8
822,16.440000,SYNTHETIC,DESCENT,7.844,0.064,5.939,-0.013,-0.080,-11.684,100081.2,104.09,-4.91,,,,,,,,1,0,1CF2
823,16.460000,SYNTHETIC,DESCENT,7.793,0.072,6.015,0.097,0.002,-12.583,100081.9,104.03,-4.90,,,,,,,,1,0,4BF8
824,16.480000,SYNTHETIC,DESCENT,7.695,0.048,6.037,0.033,-0.259,-13.600,100082.1,104.01,-4.88,,,,,,,,1,0,1C7E
825,16.500000,SYNTHETIC,DESCENT,7.679,-0.033,6.076,-0.131,-0.091,-14.506,100085.0,103.77,-4.87,,,,,,,,1,0,B0E5
826,16.520000,SYNTHETIC,DESCENT,7.619,-0.123,6.251,-0.025,-0.113,-15.700,100088.7,103.46,-4.90,,,,,,,,1,0,ABE1
827,16.540000,SYNTHETIC,DESCENT,7.553,0.034,6.384,-0.031,0.026,-16.403,100090.7,103.29,-4.92,,,,,,,,1,0,320D
828,16.560000,SYNTHETIC,DESCENT,7.524,0.086,6.346,-0.031,-0.073,-17.614,100084.2,103.83,-4.88,,,,,,,,1,0,9EDB
829,16.580000,SYNTHETIC,DESCENT,7.418,0.067,6.414,-0.030,-0.021,-18.390,100085.3,103.74,-4.83,,,,,,,,1,0,ECC2
830,16.600000,SYNTHETIC,DESCENT,7.359,-0.098,6.531,0.095,0.050,-19.205,100092.1,103.17,-4.84,,,,,,,,1,0,179D
831,16.620000,SYNTHETIC,DESCENT,7.339,0.012,6.469,-0.054,0.001,-19.870,100092.0,103.18,-4.84,,,,,,,,1,0,61C4
832,16.640000,SYNTHETIC,DESCENT,7.204,-0.014,6.671,-0.068,0.064,-20.793,100095.7,102.87,-4.86,,,,,,,,1,0,BF8C
833,16.660000,SYNTHETIC,DESCENT,7.210,-0.061,6.668,-0.114,-0.076,-21.377,100098.4,102.64,-4.90,,,,,,,,1,0,5923
834,16.680000,SYNTHETIC,DESCENT,7.107,0.009,6.603,-0.029,0.113,-21.816,100098.9,102.60,-4.93,,,,,,,,1,0,A978
835,16.700000,SYNTHETIC,DESCENT,7.048,0.033,6.762,0.120,0.117,-22.624,100099.2,102.57,-4.95,,,,,,,,1,0,3584
836,16.720000,SYNTHETIC,DESCENT,7.083,-0.011,6.836,-0.146,-0.011,-23.120,100100.1,102.50,-4.96,,,,,,,,1,0,9760
837,16.740000,SYNTHETIC,DESCENT,6.906,0.039,6.885,0.120,0.046,-23.629,100100.9,102.43,-4.97,,,,,,,,1,0,5E62
838,16.760000,SYNTHETIC,DESCENT,7.009,0.110,6.859,0.105,-0.141,-23.961,100098.1,102.67,-4.94,,,,,,,,1,0,6D06
839,16.780000,SYNTHETIC,DESCENT,6.921,-0.040,6.851,-0.005,-0.278,-24.057,100106.1,101.99,-4.98,,,,,,,,1,0,0926
840,16.800000,SYNTHETIC,DESCENT,7.034,-0.091,6.947,-0.004,-0.086,-24.656,100104.8,102.10,-4.99,,,,,,,,1,0,183A
841,16.820000,SYNTHETIC,DESCENT,6.937,-0.019,6.894,0.004,-0.030,-24.699,100102.0,102.34,-4.96,,,,,,,,1,0,40A3
842,16.840000,SYNTHETIC,DESCENT,6.959,0.000,6.940,0.037,0.052,-24.885,100101.2,102.41,-4.92,,,,,,,,1,0,71BD
843,16.860000,SYNTHETIC,DESCENT,7.010,0.032,6.931,-0.097,-0.004,-24.935,100112.6,101.45,-4.98,,,,,,,,1,0,3C84
844,16.880000,SYNTHETIC,DESCENT,6.921,0.003,6.979,-0.029,-0.003,-25.056,100108.2,101.82,-4.98,,,,,,,,1,0,DCD6
845,16.900000,SYNTHETIC,DESCENT,6.956,0.028,6.914,-0.013,-0.046,-24.882,100112.9,101.42,-5.01,,,,,,,,1,0,156D
846,16.920000,SYNTHETIC,DESCENT,6.974,-0.024,6.937,-0.001,-0.084,-24.760,100109.3,101.72,-4.99,,,,,,,,1,0,219E
847,16.940000,SYNTHETIC,DESCENT,6.868,-0.073,6.947,-0.041,-0.060,-24.674,100110.2,101.65,-4.98,,,,,,,,1,0,490F
848,16.960000,SYNTHETIC,DESCENT,6.917,0.069,6.852,0.060,0.231,-24.215,100107.0,101.92,-4.92,,,,,,,,1,0,F463
849,16.980000,SYNTHETIC,DESCENT,6.958,0.040,6.871,-0.097,-0.008,-24.038,100118.9,100.92,-4.97,,,,,,,,1,0,DA78
850,17.000000,SYNTHETIC,DESCENT,6.976,0.005,6.810,0.111,0.119,-23.560,100114.4,101.30,-4.96,22.78,0.0000967,0.0002405,99.5,3,9,4.085,1,0,8C25
851,17.020000,SYNTHETIC,DESCENT,7.058,0.008,6.826,0.059,-0.160,-23.366,100118.2,100.98,-4.98,,,,,,,,1,0,7C8A
852,17.040000,SYNTHETIC,DESCENT,6.998,-0.109,6.784,0.070,-0.191,-22.749,100121.2,100.72,-5.01,,,,,,,,1,0,8695
853,17.060000,SYNTHETIC,DESCENT,7.147,-0.003,6.751,-0.040,-0.081,-22.217,100119.9,100.83,-5.02,,,,,,,,1,0,1730
854,17.080000,SYNTHETIC,DESCENT,7.142,-0.048,6.822,0.102,-0.136,-21.680,100120.8,100.76,-5.02,,,,,,,,1,0,65E2
855,17.100000,SYNTHETIC,DESCENT,7.241,-0.045,6.696,0.052,-0.079,-21.009,100119.6,100.86,-5.00,,,,,,,,1,0,D3C6
856,17.120000,SYNTHETIC,DESCENT,7.307,-0.022,6.649,0.061,-0.009,-20.265,100122.3,100.63,-5.00,,,,,,,,1,0,B419
857,17.140000,SYNTHETIC,DESCENT,7.321,-0.003,6.490,-0.006,-0.086,-19.667,100130.5,99.94,-5.06,,,,,,,,1,0,36A2
858,17.160000,SYNTHETIC,DESCENT,7.398,0.041,6.477,-0.074,0.062,-18.812,100128.2,100.14,-5.09,,,,,,,,1,0,671E
859,17.180000,SYNTHETIC,DESCENT,7.526,0.032,6.385,0.053,0.063,-18.063,100129.8,100.00,-5.12,,,,,,,,1,0,79EE
860,17.200000,SYNTHETIC,DESCENT,7.496,-0.026,6.384,-0.013,-0.217,-17.182,100130.1,99.98,-5.13,,,,,,,,1,0,9A99
861,17.220000,SYNTHETIC,DESCENT,7.531,-0.068,6.209,-0.161,-0.129,-16.261,100126.3,100.30,-5.10,,,,,,,,1,0,9B4B
862,17.240000,SYNTHETIC,DESCENT,7.724,0.050,6.167,-0.011,0.098,-15.174,100130.4,99.95,-5.10,,,,,,,,1,0,660F
863,17.260000,SYNTHETIC,DESCENT,7.661,-0.017,6.120,0.125,0.058,-14.212,100128.5,100.11,-5.07,,,,,,,,1,0,D4C1
864,17.280000,SYNTHETIC,DESCENT,7.742,-0.021,5.996,-0.147,-0.068,-12.972,100128.0,100.15,-5.02,,,,,,,,1,0,611C
865,17.300000,SYNTHETIC,DESCENT,7.854,-0.054,5.944,0.021,-0.095,-11.972,100130.2,99.97,-4.99,,,,,,,,1,0,C7A3
866,17.320000,SYNTHETIC,DESCENT,7.946,-0.017,5.872,0.061,0.010,-11.063,100131.8,99.83,-4.96,,,,,,,,1,0,BD7E
867,17.340000,SYNTHETIC,DESCENT,7.808,0.072,5.765,0.080,-0.035,-9.800,100139.4,99.19,-4.99,,,,,,,,1,0,1DCD
868,17.360000,SYNTHETIC,DESCENT,8.044,0.000,5.607,-0.127,0.070,-8.583,100136.5,99.44,-4.99,,,,,,,,1,0,52F1
869,17.380000,SYNTHETIC,DESCENT,8.102,-0.003,5.524,0.039,0.008,-7.388,100135.8,99.50,-4.97,,,,,,,,1,0,6B11
870,17.400000,SYNTHETIC,DESCENT,8.114,0.039,5.447,-0.047,-0.141,-6.364,100137.2,99.38,-4.95,,,,,,,,1,0,EA14
871,17.420000,SYNTHETIC,DESCENT,8.203,0.035,5.392,-0.067,0.072,-4.763,100139.4,99.19,-4.94,,,,,,,,1,0,0423
872,17.440000,SYNTHETIC,DESCENT,8.243,-0.035,5.247,-0.112,0.045,-3.752,100143.1,98.88,-4.95,,,,,,,,1,0,D64C
873,17.460000,SYNTHETIC,DESCENT,8.408,-0.036,5.120,-0.006,-0.167,-2.638,100141.7,99.00,-4.94,,,,,,,,1,0,EC73
874,17.480000,SYNTHETIC,DESCENT,8.505,-0.104,5.133,-0.102,-0.185,-1.387,100142.6,98.93,-4.93,,,,,,,,1,0,9BD2
875,17.500000,SYNTHETIC,DESCENT,8.368,-0.063,4.929,0.050,-0.044,0.246,100146.2,98.62,-4.95,,,,,,,,1,0,C055
876,17.520000,SYNTHETIC,DESCENT,8.561,-0.037,4.769,0.002,0.159,1.340,100144.0,98.81,-4.92,,,,,,,,1,0,4349
877,17.540000,SYNTHETIC,DESCENT,8.493,0.011,4.685,0.159,0.059,2.457,100147.4,98.52,-4.93,,,,,,,,1,0,61F9
878,17.560000,SYNTHETIC,DESCENT,8.673,-0.045,4.549,0.060,0.155,3.728,100149.7,98.33,-4.94,,,,,,,,1,0,AB70
879,17.580000,SYNTHETIC,DESCENT,8.694,-0.014,4.413,-0.054,-0.029,4.932,100149.1,98.38,-4.93,,,,,,,,1,0,4ADA
880,17.600000,SYNTHETIC,DESCENT,8.940,-0.012,4.343,0.098,0.013,6.252,100145.6,98.67,-4.88,,,,,,,,1,0,8EF1
881,17.620000,SYNTHETIC,DESCENT,8.862,-0.014,4.279,0.075,0.006,7.525,100156.3,97.77,-4.93,,,,,,,,1,0,6F21
882,17.640000,SYNTHETIC,DESCENT,8.792,0.053,4.131,0.128,-0.036,8.679,100152.0,98.14,-4.92,,,,,,,,1,0,AF2D
883,17.660000,SYNTHETIC,DESCENT,8.945,0.058,3.960,-0.073,0.259,9.733,100155.7,97.83,-4.93,,,,,,,,1,0,ECCC
884,17.680000,SYNTHETIC,DESCENT,8.928,0.070,3.836,-0.052,-0.020,11.129,100151.5,98.18,-4.90,,,,,,,,1,0,329F
885,17.700000,SYNTHETIC,DESCENT,9.098,0.054,3.749,-0.117,-0.012,12.046,100157.6,97.67,-4.91,,,,,,,,1,0,C638
886,17.720000,SYNTHETIC,DESCENT,9.071,-0.040,3.719,0.093,0.077,13.147,100163.7,97.15,-4.97,,,,,,,,1,0,C469
887,17.740000,SYNTHETIC,DESCENT,9.104,-0.010,3.670,-0.189,0.031,14.165,100164.1,97.12,-5.01,,,,,,,,1,0,2058
888,17.760000,SYNTHETIC,DESCENT,9.221,-0.016,3.428,0.061,0.067,15.199,100159.9,97.47,-5.01,,,,,,,,1,0,175C
889,17.780000,SYNTHETIC,DESCENT,9.174,0.023,3.393,0.038,-0.186,16.086,100167.2,96.86,-5.06,,,,,,,,1,0,4B10
890,17.800000,SYNTHETIC,DESCENT,9.202,0.011,3.326,-0.044,0.002,17.197,100160.3,97.44,-5.03,,,,,,,,1,0,0213
891,17.820000,SYNTHETIC,DESCENT,9.219,-0.019,3.305,-0.023,0.000,17.986,100160.4,97.43,-4.99,,,,,,,,1,0,491A
892,17.840000,SYNTHETIC,DESCENT,9.342,0.031,3.120,-0.071,0.042,18.829,100162.0,97.30,-4.96,,,,,,,,1,0,EC4B
893,17.860000,SYNTHETIC,DESCENT,9.371,0.056,3.053,-0.086,0.078,19.764,100165.0,97.04,-4.94,,,,,,,,1,0,ECE1
894,17.880000,SYNTHETIC,DESCENT,9.365,0.062,2.983,-0.048,-0.128,20.519,100163.8,97.14,-4.91,,,,,,,,1,0,DCD2
895,17.900000,SYNTHETIC,DESCENT,9.385,-0.014,2.923,-0.120,0.280,21.093,100170.5,96.58,-4.93,,,,,,,,1,0,85BC
896,17.920000,SYNTHETIC,DESCENT,9.355,0.029,2.897,0.016,0.000,21.765,100164.3,97.10,-4.88,,,,,,,,1,0,35DC
897,17.940000,SYNTHETIC,DESCENT,9.412,-0.031,2.782,0.025,-0.117,22.304,100172.4,96.42,-4.90,,,,,,,,1,0,40E7
898,17.960000,SYNTHETIC,DESCENT,9.427,0.064,2.694,0.081,-0.001,22.945,100180.0,95.78,-4.98,,,,,,,,1,0,3D1C
899,17.980000,SYNTHETIC,DESCENT,9.399,-0.006,2.718,-0.152,0.184,23.413,100174.6,96.24,-4.99,,,,,,,,1,0,637D
900,18.000000,SYNTHETIC,DESCENT,9.428,-0.006,2.693,-0.135,-0.112,23.933,100174.1,96.28,-4.98,22.71,0.0000917,0.0002244,101.9,3,9,4.088,1,0,C731
901,18.020000,SYNTHETIC,DESCENT,9.502,0.045,2.635,0.300,0.109,24.007,100171.0,96.54,-4.94,,,,,,,,1,0,6BFA
902,18.040000,SYNTHETIC,DESCENT,9.466,-0.034,2.515,0.019,0.152,24.162,100173.4,96.34,-4.90,,,,,,,,1,0,DE06
903,18.060000,SYNTHETIC,DESCENT,9.473,0.011,2.622,0.000,0.094,24.594,100181.9,95.62,-4.95,,,,,,,,1,0,AA3C
904,18.080000,SYNTHETIC,DESCENT,9.395,-0.027,2.495,0.027,0.010,24.750,100178.5,95.91,-4.94,,,,,,,,1,0,2D24
905,18.100000,SYNTHETIC,DESCENT,9.506,0.021,2.509,-0.071,-0.060,25.129,100174.2,96.27,-4.88,,,,,,,,1,0,AE43
906,18.120000,SYNTHETIC,DESCENT,9.432,0.072,2.653,0.181,-0.049,25.001,100184.5,95.41,-4.91,,,,,,,,1,0,E217
