timestamp,data_source,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,latitude,longitude,gps_altitude,gps_fix,gps_satellites,temperature,battery_voltage,separation_detected
25.820,SYNTHETIC,9.400,0.004,2.875,-0.115,0.002,22.072,100646.4,,,,,,,,1
25.840,SYNTHETIC,9.295,-0.052,2.856,-0.088,-0.046,21.410,100646.3,,,,,,,,1
25.860,SYNTHETIC,9.268,0.057,2.938,0.028,-0.258,20.910,100645.5,,,,,,,,1
25.880,SYNTHETIC,9.264,0.000,3.075,0.044,-0.166,20.007,100647.7,,,,,,,,1
25.900,SYNTHETIC,9.377,0.100,3.101,-0.178,-0.154,19.263,100650.8,,,,,,,,1
25.920,SYNTHETIC,9.256,-0.092,3.292,-0.001,0.124,18.572,100652.4,,,,,,,,1
25.940,SYNTHETIC,9.216,0.024,3.339,0.133,-0.155,17.870,100647.4,,,,,,,,1
25.960,SYNTHETIC,9.231,0.004,3.279,0.115,0.043,16.803,100650.9,,,,,,,,1
25.980,SYNTHETIC,9.183,0.043,3.420,0.173,-0.013,15.782,100656.3,,,,,,,,1
26.000,SYNTHETIC,9.179,0.078,3.492,0.038,-0.007,14.707,100654.5,0.0001906,0.0003884,51.5,3,9,22.23,4.077,1
26.020,SYNTHETIC,9.179,-0.045,3.580,0.024,-0.020,13.545,100650.2,,,,,,,,1
26.040,SYNTHETIC,9.079,0.091,3.714,0.043,0.094,12.670,100656.7,,,,,,,,1
26.060,SYNTHETIC,9.086,-0.011,3.905,-0.108,0.050,11.569,100650.7,,,,,,,,1
26.080,SYNTHETIC,8.962,-0.030,3.984,0.081,0.079,10.359,100660.5,,,,,,,,1
26.100,SYNTHETIC,8.938,-0.043,4.117,0.059,0.138,9.203,100657.2,,,,,,,,1
26.120,SYNTHETIC,8.900,0.001,4.111,-0.088,0.017,8.061,100658.5,,,,,,,,1
26.140,SYNTHETIC,8.821,-0.099,4.282,0.052,-0.057,6.829,100662.1,,,,,,,,1
26.160,SYNTHETIC,8.741,-0.046,4.373,0.142,0.226,5.729,100658.6,,,,,,,,1
26.180,SYNTHETIC,8.685,0.002,4.460,-0.129,0.141,4.240,100665.4,,,,,,,,1
26.200,SYNTHETIC,8.691,0.008,4.683,0.148,0.068,3.037,100664.8,,,,,,,,1
26.220,SYNTHETIC,8.736,-0.014,4.691,0.082,-0.026,1.885,100666.7,,,,,,,,1
26.240,SYNTHETIC,8.498,0.000,4.859,-0.004,0.062,0.593,100667.8,,,,,,,,1
26.260,SYNTHETIC,8.430,0.040,4.950,0.148,0.007,-0.687,100664.6,,,,,,,,1
26.280,SYNTHETIC,8.491,-0.181,5.079,0.029,0.107,-1.994,100669.2,,,,,,,,1
26.300,SYNTHETIC,8.316,0.023,5.188,-0.159,-0.016,-3.178,100673.3,,,,,,,,1
26.320,SYNTHETIC,8.275,-0.083,5.374,-0.051,-0.031,-4.333,100675.9,,,,,,,,1
26.340,SYNTHETIC,8.100,0.019,5.359,0.145,0.048,-5.706,100673.1,,,,,,,,1
26.360,SYNTHETIC,8.217,0.054,5.489,-0.085,0.096,-6.839,100668.7,,,,,,,,1
26.380,SYNTHETIC,8.046,0.055,5.559,-0.096,0.032,-7.944,100666.5,,,,,,,,1
26.400,SYNTHETIC,8.031,0.129,5.683,0.080,-0.110,-9.219,100678.2,,,,,,,,1
26.420,SYNTHETIC,7.863,0.044,5.861,-0.094,-0.135,-10.360,100672.7,,,,,,,,1
26.440,SYNTHETIC,7.909,0.075,5.943,-0.074,-0.036,-11.644,100677.6,,,,,,,,1
26.460,SYNTHETIC,7.831,-0.090,5.960,-0.045,-0.049,-12.545,100677.4,,,,,,,,1
26.480,SYNTHETIC,7.675,0.049,6.086,0.075,0.112,-13.724,100684.9,,,,,,,,1
26.500,SYNTHETIC,7.702,-0.009,6.195,0.141,0.090,-14.665,100678.9,,,,,,,,1
26.520,SYNTHETIC,7.588,0.066,6.196,-0.130,0.169,-15.859,100684.8,,,,,,,,1
26.540,SYNTHETIC,7.546,-0.033,6.265,-0.212,0.026,-16.632,100690.1,,,,,,,,1
26.560,SYNTHETIC,7.461,-0.007,6.337,-0.237,0.046,-17.604,100686.5,,,,,,,,1
26.580,SYNTHETIC,7.338,-0.002,6.482,-0.085,-0.095,-18.429,100683.1,,,,,,,,1
26.600,SYNTHETIC,7.274,-0.049,6.517,-0.040,0.016,-19.382,100685.8,,,,,,,,1
26.620,SYNTHETIC,7.268,-0.026,6.559,0.119,0.154,-20.092,100691.8,,,,,,,,1
26.640,SYNTHETIC,7.208,0.042,6.680,-0.146,-0.046,-20.656,100690.6,,,,,,,,1
26.660,SYNTHETIC,7.229,0.037,6.624,0.145,0.027,-21.336,100694.5,,,,,,,,1
26.680,SYNTHETIC,7.190,0.016,6.631,-0.075,-0.146,-21.880,100697.9,,,,,,,,1
26.700,SYNTHETIC,7.188,0.029,6.825,-0.096,-0.061,-22.743,100694.5,,,,,,,,1
26.720,SYNTHETIC,7.032,0.084,6.781,0.148,-0.042,-23.214,100692.7,,,,,,,,1
26.740,SYNTHETIC,7.019,-0.131,6.795,-0.100,0.034,-23.573,100691.6,,,,,,,,1
26.760,SYNTHETIC,6.972,0.009,6.909,0.022,-0.049,-23.680,100700.0,,,,,,,,1
26.780,SYNTHETIC,7.051,-0.013,6.912,0.048,-0.074,-24.249,100702.6,,,,,,,,1
26.800,SYNTHETIC,7.025,-0.009,6.944,0.033,0.033,-24.831,100697.4,,,,,,,,1
26.820,SYNTHETIC,6.930,-0.004,6.976,0.026,-0.257,-24.715,100700.2,,,,,,,,1
26.840,SYNTHETIC,6.958,-0.008,6.924,0.162,-0.016,-24.839,100697.7,,,,,,,,1
26.860,SYNTHETIC,6.911,-0.045,6.894,-0.040,-0.025,-25.025,100702.8,,,,,,,,1
26.880,SYNTHETIC,6.925,0.019,6.895,0.006,0.066,-25.056,100704.0,,,,,,,,1
26.900,SYNTHETIC,6.890,-0.008,6.971,0.037,-0.024,-24.885,100707.0,,,,,,,,1
26.920,SYNTHETIC,6.849,-0.021,6.878,0.058,-0.160,-24.761,100710.2,,,,,,,,1
26.940,SYNTHETIC,7.009,-0.012,6.861,0.164,0.094,-24.649,100708.8,,,,,,,,1
26.960,SYNTHETIC,6.942,0.054,6.882,-0.006,-0.008,-24.615,100703.5,,,,,,,,1
26.980,SYNTHETIC,6.993,-0.018,6.800,-0.219,0.093,-24.142,100709.8,,,,,,,,1
27.000,SYNTHETIC,7.134,-0.075,6.918,-0.001,0.116,-23.772,100711.5,0.0001891,0.0004069,53.7,3,9,22.06,4.080,1
27.020,SYNTHETIC,7.009,-0.072,6.728,-0.099,0.147,-23.355,100707.5,,,,,,,,1
27.040,SYNTHETIC,7.156,0.024,6.746,0.083,-0.008,-22.934,100712.1,,,,,,,,1
27.060,SYNTHETIC,7.159,0.012,6.752,0.022,-0.113,-22.348,100715.6,,,,,,,,1
27.080,SYNTHETIC,7.193,0.024,6.647,0.144,0.073,-21.760,100716.1,,,,,,,,1
27.100,SYNTHETIC,7.113,-0.038,6.633,-0.020,0.096,-20.777,100717.9,,,,,,,,1
27.120,SYNTHETIC,7.268,-0.062,6.549,-0.119,-0.134,-20.373,100724.9,,,,,,,,1
27.140,SYNTHETIC,7.222,0.001,6.533,-0.095,0.031,-19.588,100718.9,,,,,,,,1
27.160,SYNTHETIC,7.406,0.057,6.493,-0.085,-0.112,-18.954,100724.7,,,,,,,,1
27.180,SYNTHETIC,7.447,-0.072,6.384,-0.002,-0.125,-18.104,100725.7,,,,,,,,1
27.200,SYNTHETIC,7.420,0.007,6.287,0.050,-0.050,-17.184,100719.4,,,,,,,,1
27.220,SYNTHETIC,7.533,-0.001,6.305,0.214,0.173,-16.226,100723.7,,,,,,,,1
27.240,SYNTHETIC,7.546,0.046,6.264,0.172,-0.150,-15.061,100731.3,,,,,,,,1
27.260,SYNTHETIC,7.584,-0.163,6.125,0.060,0.095,-14.270,100736.4,,,,,,,,1
27.280,SYNTHETIC,7.705,0.094,6.086,0.020,0.018,-13.202,100729.9,,,,,,,,1
27.300,SYNTHETIC,7.822,0.081,6.019,0.153,0.103,-12.051,100729.3,,,,,,,,1
27.320,SYNTHETIC,7.903,-0.004,5.872,-0.047,0.026,-10.873,100727.0,,,,,,,,1
27.340,SYNTHETIC,7.925,-0.019,5.750,0.149,0.118,-9.700,100728.0,,,,,,,,1
27.360,SYNTHETIC,8.005,-0.103,5.597,0.290,-0.008,-8.415,100731.0,,,,,,,,1
27.380,SYNTHETIC,8.053,-0.018,5.528,0.057,-0.076,-7.579,100738.2,,,,,,,,1
27.400,SYNTHETIC,8.119,0.016,5.448,-0.059,-0.010,-6.087,100729.3,,,,,,,,1
27.420,SYNTHETIC,8.155,-0.030,5.307,0.016,0.256,-5.079,100740.0,,,,,,,,1
27.440,SYNTHETIC,8.331,-0.036,5.196,-0.100,0.020,-3.630,100742.4,,,,,,,,1
27.460,SYNTHETIC,8.403,0.090,5.063,-0.033,0.005,-2.530,100739.9,,,,,,,,1
27.480,SYNTHETIC,8.408,-0.084,5.006,-0.031,-0.154,-1.299,100748.2,,,,,,,,1
27.500,SYNTHETIC,8.472,-0.065,4.837,0.030,0.135,-0.022,100741.1,,,,,,,,1
27.520,SYNTHETIC,8.500,-0.015,4.780,-0.001,0.223,1.247,100740.1,,,,,,,,1
27.540,SYNTHETIC,8.649,0.007,4.697,-0.039,0.124,2.528,100746.2,,,,,,,,1
27.560,SYNTHETIC,8.677,-0.036,4.596,0.036,-0.076,3.681,100746.1,,,,,,,,1
27.580,SYNTHETIC,8.638,0.043,4.585,0.105,-0.064,5.055,100746.6,,,,,,,,1
27.600,SYNTHETIC,8.852,-0.026,4.459,-0.036,0.088,6.367,100745.1,,,,,,,,1
27.620,SYNTHETIC,8.914,-0.018,4.218,-0.072,0.023,7.478,100746.2,,,,,,,,1
27.640,SYNTHETIC,8.972,0.023,4.138,-0.095,0.010,8.724,100750.1,,,,,,,,1
27.660,SYNTHETIC,8.955,-0.008,4.055,0.000,-0.087,9.841,100753.2,,,,,,,,1
27.680,SYNTHETIC,9.014,-0.033,3.950,0.135,-0.096,10.949,100752.5,,,,,,,,1
27.700,SYNTHETIC,9.054,-0.055,3.753,-0.128,-0.074,12.031,100756.6,,,,,,,,1
27.720,SYNTHETIC,9.145,-0.056,3.822,0.076,-0.002,12.960,100757.0,,,,,,,,1
27.740,SYNTHETIC,9.146,-0.004,3.606,0.050,0.018,14.255,100757.5,,,,,,,,1
27.760,SYNTHETIC,9.191,0.010,3.531,-0.086,-0.026,15.124,100753.8,,,,,,,,1
27.780,SYNTHETIC,9.158,-0.101,3.314,0.011,-0.028,16.325,100763.8,,,,,,,,1
27.800,SYNTHETIC,9.296,-0.075,3.314,0.130,0.173,17.133,100759.6,,,,,,,,1
27.820,SYNTHETIC,9.193,-0.016,3.227,0.019,0.135,17.991,100766.7,,,,,,,,1
27.840,SYNTHETIC,9.306,0.011,3.092,-0.124,0.090,19.031,100764.7,,,,,,,,1
27.860,SYNTHETIC,9.305,-0.051,3.085,0.014,-0.009,19.591,100763.3,,,,,,,,1
27.880,SYNTHETIC,9.417,-0.009,3.011,-0.088,-0.075,20.485,100757.3,,,,,,,,1
27.900,SYNTHETIC,9.316,0.026,2.909,-0.062,-0.109,21.248,100767.1,,,,,,,,1
27.920,SYNTHETIC,9.359,-0.008,2.822,0.075,-0.073,21.852,100769.6,,,,,,,,1
27.940,SYNTHETIC,9.339,0.058,2.808,-0.024,-0.121,22.338,100766.1,,,,,,,,1
27.960,SYNTHETIC,9.376,0.098,2.762,-0.215,0.081,22.851,100765.9,,,,,,,,1
27.980,SYNTHETIC,9.435,0.019,2.673,0.043,0.008,23.144,100770.0,,,,,,,,1
28.000,SYNTHETIC,9.437,0.023,2.685,0.016,-0.109,23.978,100773.3,0.0002003,0.0004310,42.2,3,9,22.05,4.074,1
28.020,SYNTHETIC,9.446,-0.046,2.624,0.011,-0.037,24.002,100772.9,,,,,,,,1
28.040,SYNTHETIC,9.401,0.090,2.706,0.117,0.049,24.549,100773.8,,,,,,,,1
28.060,SYNTHETIC,9.445,-0.036,2.561,0.098,0.129,24.703,100771.6,,,,,,,,1
28.080,SYNTHETIC,9.346,0.039,2.517,-0.104,-0.044,24.658,100773.3,,,,,,,,1
28.100,SYNTHETIC,9.499,-0.028,2.581,-0.066,0.185,25.103,100779.6,,,,,,,,1
28.120,SYNTHETIC,9.468,0.103,2.559,0.056,0.071,25.035,100782.1,,,,,,,,1
28.140,SYNTHETIC,9.427,0.079,2.577,0.213,-0.192,24.771,100780.1,,,,,,,,1
28.160,SYNTHETIC,9.497,0.011,2.536,0.334,-0.050,24.774,100785.3,,,,,,,,1
28.180,SYNTHETIC,9.481,0.054,2.557,-0.211,0.165,24.779,100784.9,,,,,,,,1
28.200,SYNTHETIC,9.428,0.009,2.528,-0.105,-0.037,24.626,100781.8,,,,,,,,1
28.220,SYNTHETIC,9.351,0.005,2.668,0.119,-0.111,24.330,100794.3,,,,,,,,1
28.240,SYNTHETIC,9.363,-0.023,2.706,-0.051,0.070,24.034,100788.7,,,,,,,,1
28.260,SYNTHETIC,9.361,0.025,2.699,-0.010,0.187,23.633,100789.9,,,,,,,,1
28.280,SYNTHETIC,9.333,-0.004,2.768,0.038,0.060,23.241,100788.6,,,,,,,,1
28.300,SYNTHETIC,9.395,0.023,2.809,-0.013,0.017,22.625,100789.3,,,,,,,,1
28.320,SYNTHETIC,9.372,0.063,2.806,-0.122,-0.129,22.057,100792.5,,,,,,,,1
28.340,SYNTHETIC,9.346,0.038,2.841,-0.030,-0.058,21.397,100791.3,,,,,,,,1
28.360,SYNTHETIC,9.265,0.004,2.974,0.050,-0.017,20.756,100795.9,,,,,,,,1
28.380,SYNTHETIC,9.335,0.004,3.019,-0.071,0.086,19.973,100791.9,,,,,,,,1
28.400,SYNTHETIC,9.295,-0.021,3.096,-0.176,-0.058,19.338,100794.2,,,,,,,,1
28.420,SYNTHETIC,9.297,-0.082,3.260,0.050,-0.054,18.351,100798.7,,,,,,,,1
28.440,SYNTHETIC,9.259,-0.081,3.285,-0.048,0.149,17.659,100797.7,,,,,,,,1
28.460,SYNTHETIC,9.175,-0.061,3.380,-0.168,-0.067,16.732,100796.9,,,,,,,,1
28.480,SYNTHETIC,9.118,-0.001,3.443,0.016,-0.042,15.754,100799.3,,,,,,,,1
28.500,SYNTHETIC,9.035,0.009,3.600,-0.046,0.042,14.693,100804.4,,,,,,,,1
28.520,SYNTHETIC,9.097,0.018,3.603,-0.013,0.141,13.721,100802.2,,,,,,,,1
28.540,SYNTHETIC,9.074,0.007,3.736,-0.166,0.003,12.643,100802.8,,,,,,,,1
28.560,SYNTHETIC,8.920,0.093,3.824,-0.260,0.091,11.700,100806.0,,,,,,,,1
28.580,SYNTHETIC,8.907,-0.105,4.011,0.020,-0.075,10.471,100806.7,,,,,,,,1
28.600,SYNTHETIC,8.880,0.096,4.079,-0.042,-0.145,9.199,100808.8,,,,,,,,1
28.620,SYNTHETIC,8.928,-0.015,4.112,-0.048,-0.166,7.994,100812.1,,,,,,,,1
28.640,SYNTHETIC,8.937,0.018,4.212,-0.009,0.006,6.936,100810.7,,,,,,,,1
28.660,SYNTHETIC,8.707,0.001,4.380,-0.006,0.043,5.435,100810.7,,,,,,,,1
28.680,SYNTHETIC,8.771,-0.026,4.420,0.102,0.043,4.279,100816.3,,,,,,,,1
28.700,SYNTHETIC,8.805,-0.001,4.583,-0.038,0.159,2.994,100814.7,,,,,,,,1
28.720,SYNTHETIC,8.562,-0.009,4.719,0.302,0.153,1.776,100813.8,,,,,,,,1
28.740,SYNTHETIC,8.559,0.065,4.844,-0.098,0.014,0.679,100817.0,,,,,,,,1
28.760,SYNTHETIC,8.410,-0.034,5.001,0.017,-0.020,-0.673,100817.8,,,,,,,,1
28.780,SYNTHETIC,8.428,-0.009,5.111,-0.077,0.056,-1.879,100817.1,,,,,,,,1
28.800,SYNTHETIC,8.285,-0.041,5.063,0.012,-0.009,-3.060,100820.5,,,,,,,,1
28.820,SYNTHETIC,8.281,-0.005,5.328,-0.013,0.130,-4.339,100818.7,,,,,,,,1
28.840,SYNTHETIC,8.154,0.039,5.459,0.080,0.117,-5.728,100816.9,,,,,,,,1
28.860,SYNTHETIC,8.073,0.007,5.512,-0.221,0.176,-6.665,100822.3,,,,,,,,1
28.880,SYNTHETIC,8.073,0.031,5.644,-0.183,0.002,-8.123,100823.0,,,,,,,,1
28.900,SYNTHETIC,7.985,-0.009,5.641,-0.113,-0.012,-9.409,100824.6,,,,,,,,1
28.920,SYNTHETIC,7.963,-0.003,5.724,0.017,0.130,-10.445,100830.1,,,,,,,,1
28.940,SYNTHETIC,7.757,0.043,5.895,-0.044,0.072,-11.686,100831.7,,,,,,,,1
28.960,SYNTHETIC,7.714,0.088,5.952,0.102,0.086,-12.506,100833.5,,,,,,,,1
28.980,SYNTHETIC,7.656,-0.007,6.107,0.128,0.061,-13.608,100829.1,,,,,,,,1
29.000,SYNTHETIC,7.586,-0.042,6.113,-0.052,0.030,-14.580,100833.7,0.0002134,0.0004376,42.1,3,9,21.94,4.076,1
29.020,SYNTHETIC,7.610,0.053,6.173,-0.097,-0.046,-15.633,100834.9,,,,,,,,1
29.040,SYNTHETIC,7.475,-0.031,6.324,-0.026,-0.083,-16.470,100832.6,,,,,,,,1
29.060,SYNTHETIC,7.471,-0.069,6.420,-0.069,-0.012,-17.502,100830.1,,,,,,,,1
29.080,SYNTHETIC,7.397,0.021,6.449,0.036,-0.173,-18.447,100839.0,,,,,,,,1
29.100,SYNTHETIC,7.325,0.040,6.427,0.078,-0.079,-19.279,100840.5,,,,,,,,1
29.120,SYNTHETIC,7.331,-0.021,6.516,-0.094,-0.023,-20.227,100834.5,,,,,,,,1
29.140,SYNTHETIC,7.188,0.003,6.579,0.032,-0.046,-20.831,100842.2,,,,,,,,1
29.160,SYNTHETIC,7.216,-0.062,6.645,-0.054,-0.068,-21.534,100840.3,,,,,,,,1
29.180,SYNTHETIC,7.026,-0.024,6.796,-0.048,-0.111,-22.093,100843.3,,,,,,,,1
29.200,SYNTHETIC,7.138,-0.020,6.695,-0.016,0.006,-22.519,100843.4,,,,,,,,1
29.220,SYNTHETIC,6.995,-0.132,6.745,0.065,-0.136,-23.138,100846.8,,,,,,,,1
29.240,SYNTHETIC,7.043,-0.056,6.904,-0.126,-0.071,-23.406,100845.5,,,,,,,,1
29.260,SYNTHETIC,7.031,-0.078,6.860,0.130,-0.053,-23.970,100846.5,,,,,,,,1
29.280,SYNTHETIC,6.990,-0.034,6.850,0.013,0.117,-24.278,100851.9,,,,,,,,1
29.300,SYNTHETIC,6.943,-0.147,6.925,-0.102,-0.101,-24.530,100846.5,,,,,,,,1
29.320,SYNTHETIC,6.908,0.023,6.846,0.015,0.116,-24.746,100848.0,,,,,,,,1
29.340,SYNTHETIC,6.873,0.061,6.898,0.150,0.089,-25.025,100851.3,,,,,,,,1
29.360,SYNTHETIC,6.908,0.004,6.955,-0.014,-0.075,-24.884,100850.5,,,,,,,,1
29.380,SYNTHETIC,6.964,-0.055,7.031,-0.157,-0.026,-25.063,100854.3,,,,,,,,1
29.400,SYNTHETIC,6.983,0.004,6.864,0.005,0.014,-24.769,100860.5,,,,,,,,1
29.420,SYNTHETIC,7.043,-0.008,6.923,0.031,-0.091,-24.835,100857.3,,,,,,,,1
29.440,SYNTHETIC,6.923,0.050,7.045,-0.031,0.063,-24.535,100854.6,,,,,,,,1
29.460,SYNTHETIC,6.952,0.017,6.897,-0.043,0.049,-24.581,100855.7,,,,,,,,1
29.480,SYNTHETIC,6.991,0.024,6.884,-0.174,-0.112,-24.150,100860.7,,,,,,,,1
29.500,SYNTHETIC,7.040,-0.062,6.864,-0.035,-0.018,-23.827,100859.1,,,,,,,,1
29.520,SYNTHETIC,7.055,-0.017,6.696,0.012,-0.074,-23.424,100863.0,,,,,,,,1
29.540,SYNTHETIC,7.144,0.048,6.733,0.051,0.113,-22.825,100867.4,,,,,,,,1
29.560,SYNTHETIC,7.140,-0.027,6.738,0.039,-0.114,-22.448,100868.1,,,,,,,,1
29.580,SYNTHETIC,7.104,0.077,6.642,-0.062,-0.037,-21.695,100860.8,,,,,,,,1
29.600,SYNTHETIC,7.243,0.020,6.629,-0.083,0.012,-21.106,100868.6,,,,,,,,1
29.620,SYNTHETIC,7.202,0.010,6.580,-0.059,-0.147,-20.362,100872.1,,,,,,,,1
29.640,SYNTHETIC,7.387,-0.069,6.558,0.333,0.080,-19.701,100872.2,,,,,,,,1
29.660,SYNTHETIC,7.359,0.054,6.471,-0.033,-0.159,-18.982,100874.2,,,,,,,,1
29.680,SYNTHETIC,7.403,-0.006,6.468,0.129,0.010,-17.995,100874.4,,,,,,,,1
29.700,SYNTHETIC,7.437,0.102,6.379,-0.009,-0.032,-17.111,100876.8,,,,,,,,1
29.720,SYNTHETIC,7.510,-0.039,6.198,-0.137,-0.122,-16.012,100878.8,,,,,,,,1
29.740,SYNTHETIC,7.643,-0.082,6.217,-0.052,-0.068,-15.183,100871.5,,,,,,,,1
29.760,SYNTHETIC,7.716,-0.035,6.102,0.110,0.084,-14.269,100874.5,,,,,,,,1
29.780,SYNTHETIC,7.704,0.038,5.956,0.057,-0.063,-13.166,100878.4,,,,,,,,1
29.800,SYNTHETIC,7.853,0.067,5.975,-0.168,-0.009,-12.055,100883.3,,,,,,,,1
29.820,SYNTHETIC,7.892,-0.008,5.811,0.127,-0.076,-11.032,100879.3,,,,,,,,1
29.840,SYNTHETIC,7.867,0.024,5.804,0.013,-0.081,-9.744,100882.7,,,,,,,,1
29.860,SYNTHETIC,7.996,-0.023,5.699,-0.216,-0.084,-8.564,100880.3,,,,,,,,1
29.880,SYNTHETIC,8.021,0.009,5.467,-0.072,-0.044,-7.459,100891.3,,,,,,,,1
29.900,SYNTHETIC,8.313,0.048,5.418,-0.120,-0.071,-6.043,100888.7,,,,,,,,1
29.920,SYNTHETIC,8.232,-0.028,5.293,0.180,-0.085,-5.005,100884.9,,,,,,,,1
29.940,SYNTHETIC,8.299,0.073,5.214,0.022,0.234,-3.735,100886.7,,,,,,,,1
29.960,SYNTHETIC,8.362,-0.078,5.140,-0.022,0.024,-2.400,100888.8,,,,,,,,1
29.980,SYNTHETIC,8.469,0.039,4.932,0.023,0.126,-1.499,100886.6,,,,,,,,1
30.000,SYNTHETIC,8.481,-0.016,4.822,0.017,0.074,-0.025,100892.4,0.0002378,0.0004567,36.9,3,9,21.88,9.900,1
30.020,SYNTHETIC,8.601,-0.001,4.809,0.046,0.058,1.301,100893.5,,,,,,,,1
30.040,SYNTHETIC,8.607,0.011,4.639,-0.079,0.032,2.343,100892.2,,,,,,,,1
30.060,SYNTHETIC,8.733,0.021,4.519,0.038,-0.038,3.704,100891.2,,,,,,,,1
30.080,SYNTHETIC,8.724,-0.077,4.425,0.053,-0.101,5.074,100895.0,,,,,,,,1
30.100,SYNTHETIC,8.748,-0.012,4.387,-0.118,0.076,6.249,100897.6,,,,,,,,1
30.120,SYNTHETIC,8.901,-0.052,4.248,-0.064,0.050,7.379,100897.5,,,,,,,,1
30.140,SYNTHETIC,8.893,0.054,4.027,-0.135,0.035,8.399,100900.0,,,,,,,,1
30.160,SYNTHETIC,8.916,-0.005,4.000,0.000,-0.065,9.656,100901.4,,,,,,,,1
30.180,SYNTHETIC,9.077,0.100,3.932,0.104,0.023,10.877,100902.7,,,,,,,,1
30.200,SYNTHETIC,9.001,0.008,3.809,-0.048,-0.026,11.971,100908.1,,,,,,,,1
30.220,SYNTHETIC,9.154,-0.103,3.735,0.066,0.069,13.189,100905.6,,,,,,,,1
30.240,SYNTHETIC,9.080,-0.022,3.613,0.139,-0.049,14.176,100905.5,,,,,,,,1
30.260,SYNTHETIC,9.160,-0.046,3.525,0.021,-0.189,15.222,100910.5,,,,,,,,1
30.280,SYNTHETIC,9.288,-0.081,3.442,0.027,-0.077,16.055,100914.2,,,,,,,,1
30.300,SYNTHETIC,9.173,-0.096,3.389,0.038,-0.044,17.298,100910.1,,,,,,,,1
30.320,SYNTHETIC,9.205,-0.007,3.228,-0.033,-0.176,18.033,100909.5,,,,,,,,1
30.340,SYNTHETIC,9.287,-0.078,3.172,-0.035,0.035,18.827,100917.4,,,,,,,,1
30.360,SYNTHETIC,9.352,-0.033,2.993,0.147,-0.116,19.786,100910.5,,,,,,,,1
30.380,SYNTHETIC,9.327,-0.053,3.010,-0.069,-0.052,20.490,100918.1,,,,,,,,1
30.400,SYNTHETIC,9.365,-0.032,2.960,-0.042,0.108,21.006,100914.7,,,,,,,,1
30.420,SYNTHETIC,9.356,0.063,2.898,-0.026,-0.118,21.761,100919.3,,,,,,,,1
30.440,SYNTHETIC,9.342,-0.005,2.775,-0.172,0.012,22.456,100919.9,,,,,,,,1
30.460,SYNTHETIC,9.371,0.018,2.803,0.035,-0.123,22.740,100915.1,,,,,,,,1
30.480,SYNTHETIC,9.414,0.019,2.724,0.142,-0.111,23.405,100920.4,,,,,,,,1
30.500,SYNTHETIC,9.432,-0.049,2.611,-0.023,0.078,23.956,100917.2,,,,,,,,1
30.520,SYNTHETIC,9.423,-0.058,2.572,-0.020,-0.019,24.103,100925.2,,,,,,,,1
30.540,SYNTHETIC,9.477,-0.021,2.544,-0.077,0.224,24.420,100924.6,,,,,,,,1
30.560,SYNTHETIC,9.481,0.022,2.494,-0.016,-0.072,24.706,100922.6,,,,,,,,1
30.580,SYNTHETIC,9.453,0.028,2.607,-0.168,-0.132,24.849,100930.6,,,,,,,,1
30.600,SYNTHETIC,9.520,-0.023,2.587,0.090,-0.068,24.904,100925.9,,,,,,,,1
30.620,SYNTHETIC,9.535,-0.050,2.475,-0.126,-0.023,24.926,100934.0,,,,,,,,1
30.640,SYNTHETIC,9.484,0.050,2.592,0.014,0.051,24.967,100931.3,,,,,,,,1
30.660,SYNTHETIC,9.431,-0.084,2.568,-0.105,-0.075,25.039,100930.4,,,,,,,,1
30.680,SYNTHETIC,9.519,-0.071,2.493,-0.095,0.053,24.992,100937.5,,,,,,,,1
30.700,SYNTHETIC,9.501,-0.066,2.546,-0.048,0.100,24.794,100935.2,,,,,,,,1
30.720,SYNTHETIC,9.511,0.014,2.610,0.119,-0.112,24.137,100936.2,,,,,,,,1
30.740,SYNTHETIC,9.464,-0.004,2.669,-0.093,0.034,23.922,100934.3,,,,,,,,1
30.760,SYNTHETIC,9.454,0.108,2.589,0.013,-0.055,23.646,100936.5,,,,,,,,1
30.780,SYNTHETIC,9.438,0.038,2.817,0.039,0.004,23.074,100941.3,,,,,,,,1
30.800,SYNTHETIC,9.393,0.012,2.865,0.009,-0.105,22.602,100944.4,,,,,,,,1
30.820,SYNTHETIC,9.350,-0.067,2.899,0.084,0.174,22.026,100944.3,,,,,,,,1
30.840,SYNTHETIC,9.363,0.000,2.894,-0.102,0.073,21.354,100944.8,,,,,,,,1
30.860,SYNTHETIC,9.386,-0.004,2.948,-0.109,0.125,20.854,100947.0,,,,,,,,1
30.880,SYNTHETIC,9.293,-0.050,3.171,-0.005,-0.083,20.107,100943.5,,,,,,,,1
30.900,SYNTHETIC,9.290,0.023,3.193,-0.061,0.026,19.198,100945.7,,,,,,,,1
30.920,SYNTHETIC,9.246,-0.030,3.209,0.159,-0.064,18.458,100946.2,,,,,,,,1
30.940,SYNTHETIC,9.222,0.041,3.234,-0.088,-0.005,17.672,100944.4,,,,,,,,1
30.960,SYNTHETIC,9.236,0.061,3.374,0.123,-0.067,16.620,100950.8,,,,,,,,1
30.980,SYNTHETIC,9.212,-0.026,3.544,0.068,0.220,15.655,100952.1,,,,,,,,1
